file_id,section,sentence,predicted_labels
10223779,method,All statistical comparisons were performed by SPSS for Windows statistical software.,['12a']
10223779,method,16 The level of significance was P = .05.,['0']
10216145,patient with compensated liver cirrhosis,"The design of this prospective study was discussed on November 13, 1992, by a committee comprised of 28 members from 14 participating hospitals and universities.",['0']
10216145,patient with compensated liver cirrhosis,"Diagnostic criteria for compensated liver cirrhosis, the IFN regimens, and follow-up protocol were discussed and approved on December 18, 1992.",['0']
10216145,patient with compensated liver cirrhosis,Diagnosis.,['0']
10216145,patient with compensated liver cirrhosis,"Diagnosis of chronic hepatitis C with cirrhosis was made on the basis of elevated serum ALT level for more than 6 months, positivity for anti-HCV antibody by the passive hemagglutination test (Dinabbot, Tokyo, Japan) or the enzyme-linked immunosorbent assay test (Ortho Diagnostic Systems, Tokyo, Japan), and by histology of liver biopsy specimens.",['0']
10216145,patient with compensated liver cirrhosis,The presence of HCV RNA was tested by RT-PCR.,['0']
10216145,patient with compensated liver cirrhosis,"The serum HCV RNA level was measured by competitive RT-PCR according to Kato et al, 27 and HCV genotype by the method of Okamoto et al.",['0']
10216145,patient with compensated liver cirrhosis,28 Liver biopsy was performed in all patients within 12 months before enrollment and was evaluated according to Desmet et al.,['0']
10216145,patient with compensated liver cirrhosis,"29 The enrollment criteria in the present study were based on (1) liver histology indicating fibrotic stage F4 according to the criteria of Desmet, (2) positivity for HCV RNA by RT-PCR, (3) platelet count greater than 50,000/mm 3 , and (4) white blood cell count greater than 3,000/mm 3 .",['4a']
10216145,patient with compensated liver cirrhosis,"Patients with liver cirrhosis of other causes, such as hepatitis B, autoimmune hepatitis, primary biliary cirrhosis, or drug-induced liver disease were excluded from the study.",['4a']
10216145,patient with compensated liver cirrhosis,IFN Therapy.,['0']
10216145,patient with compensated liver cirrhosis,"A data sheet for each patient including clinical, biochemical, virological, and histological data with a record of informed consent was submitted to the Supervisory Committee set up at the Department of Epidemiology and Biostatistics, Tokyo University, Japan, and the data were reviewed by the controller (Y.O.)",['0']
10216145,patient with compensated liver cirrhosis,to determine acceptability for the study.,['0']
10216145,patient with compensated liver cirrhosis,Eligible patients were then enrolled.,['0']
10216145,patient with compensated liver cirrhosis,"The drug used for therapy was IFN alfa 2a (Nippon Roche K.K., Tokyo, Japan).",['0']
10216145,patient with compensated liver cirrhosis,Patients received 9 million units (MU) of IFN by intramuscular injection three times a week.,['5']
10216145,patient with compensated liver cirrhosis,"If patients could not tolerate this dose, the IFN dose could be reduced from 9 MU to 6 MU, and subsequently to 3 MU.",['0']
10216145,patient with compensated liver cirrhosis,Duration of IFN treatment was determined based on HCV RNA status monitored during IFN treatment.,['0']
10216145,patient with compensated liver cirrhosis,Randomization.,['0']
10216145,patient with compensated liver cirrhosis,"Biochemical and hematological tests were performed every 4 weeks, and HCV RNA in serum was tested every 8 weeks by RT-PCR during IFN therapy.",['0']
10216145,patient with compensated liver cirrhosis,More than 10 3 copies/mL of HCV RNA could be detected by this RT-PCR.,['0']
10216145,patient with compensated liver cirrhosis,The patients negative for HCV RNA in serum twice sequentially were randomized to determine the subsequent duration of IFN (16 or 32 weeks) before completion of 56 weeks of IFN therapy.,['0']
10216145,patient with compensated liver cirrhosis,"The patients positive for HCV RNA at 56 weeks were permitted to discontinue IFN treatment because of one of the following reasons: presence of antibody against IFN, positivity for HCV RNA at 56 weeks, or ALT level above twice the baseline value.",['0']
10216145,patient with compensated liver cirrhosis,"The patients positive for HCV RNA were allowed to continue IFN therapy for 64 to 88 weeks, if they requested it.",['0']
10216145,patient with compensated liver cirrhosis,Follow-up.,['0']
10216145,patient with compensated liver cirrhosis,"Biochemical and hematological tests were performed every four weeks, and HCV RNA in serum was tested every 8 weeks by RT-PCR for a further 52 weeks after withdrawal of IFN therapy.",['0']
10216145,patient with compensated liver cirrhosis,Approval.,['0']
10216145,patient with compensated liver cirrhosis,Evaluation for this protocol from the Ethics Committee of each participating institution was approved.,['0']
10216145,patient with compensated liver cirrhosis,Informed consent was obtained from each patient in accordance with the Helsinki declaration.,['0']
10216145,patient enrollment,"A total of 164 patients, who visited the participating hospitals and gave informed consent, underwent examination of pretreatment HCV RNA status and liver biopsy from January, 1993, to October, 1994.",['0']
10216145,patient enrollment,The data sheets of these patients were submitted to the controller to check eligibility for enrollment in this study.,['0']
10216145,patient enrollment,"Four patients were found not to meet the criteria because of absence of informed consent, or lack of histological data, and three patients withdrew before starting IFN therapy.",['0']
10216145,patient enrollment,The remaining 157 patients were enrolled in this prospective study and defined as a full analysis set (intention-to-treat population).,['12a']
10216145,criterion for virological and biochemical response,"Patients who were negative for HCV RNA at 24 weeks after completion of IFN therapy were classified as showing sustained virological response (virological SR), whereas patients who were positive for HCV RNA at 24 weeks after the completion of IFN therapy were classified as showing nonsustained response, even if they were negative for HCV RNA during and/or at the end of IFN therapy.",['0']
10216145,criterion for virological and biochemical response,"Furthermore, patients who showed a persistent normal ALT after completion of IFN therapy were classified as showing sustained biochemical response (biochemical SR), whereas patients who showed an abnormal ALT were classified as showing nonsustained biochemical response.",['0']
10216145,statistic,"We used SAS version 6.08 (SAS Institute Inc., Tokyo, Japan) for statistical analysis.",['0']
10216145,statistic,The 2 test or Fisher' s exact test was used for comparison of the distribution of parameters between the groups.,['12a']
10216145,statistic,The 95% confidence intervals for SR rate were calculated based on exact binomial distribution.,['12a']
10216145,statistic,Kaplan-Meier lifetables were constructed for HCV RNA negativity with patients being censored.,['12a']
10216145,statistic,HCV RNA negativities in two different treatment duration regimens were compared using the log-rank test.,['12a']
